,LONGITUD,LATITUD,DBO_mg/L,CALIDAD_DBO,DQO_mg/L,CALIDAD_DQO,SST_mg/L,CALIDAD_SST,COLI_FEC_NMP_100mL,CALIDAD_COLI_FEC,E_COLI_NMP_100mL,CALIDAD_E_COLI,ENTEROC_NMP_100mL,CALIDAD_ENTEROC,OD_PORC,CALIDAD_OD_PORC,OD_PORC_SUP,CALIDAD_OD_PORC_SUP,OD_PORC_MED,CALIDAD_OD_PORC_MED,OD_PORC_FON,CALIDAD_OD_PORC_FON,TOX_D_48_UT,CALIDAD_TOX_D_48,TOX_V_15_UT,CALIDAD_TOX_V_15,TOX_D_48_SUP_UT,CALIDAD TOX_D_48_SUP,TOX_FIS_SUP_15_UT,CALIDAD_TOX_FIS_SUP_15,SEMAFORO,CUMPLE_CON_DBO,CUMPLE_CON_DQO,CUMPLE_CON_SST,CUMPLE_CON_CF,CUMPLE_CON_E_COLI,CUMPLE_CON_ENTEROC,CUMPLE_CON_OD,CUMPLE_CON_TOX,GRUPO
128,-91.09881,18.543,8.49,3,51.84,4,9.0,1,230.0,3,90.0,1,,0,50.1,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
129,-91.12435,18.54964,4.32,2,53.76,4,9.0,1,90.0,1,2.0,1,,0,49.7,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
130,-91.29465,18.6236,,0,,0,15.0,1,,0,,0,2.0,1,,0,61.3,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
131,-91.24166,18.74618,,0,,0,17.0,1,,0,,0,2.0,1,,0,57.2,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
132,-91.25088,18.9408,,0,,0,48.0,2,,0,,0,2.0,1,,0,60.4,2,,0,58.9,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
133,-91.18438,18.99385,,0,,0,41.0,2,,0,,0,2.0,1,,0,59.3,2,,0,59.0,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
134,-91.5304,18.7777,,0,,0,43.0,2,,0,,0,2.0,1,,0,66.1,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
135,-91.52096,18.61958,,0,,0,17.0,1,,0,,0,2.0,1,,0,63.2,2,,0,60.3,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
136,-91.41981,18.52607,,0,,0,37.0,2,,0,,0,4.0,1,,0,54.6,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
137,-91.52379,18.45576,,0,,0,39.0,2,,0,,0,4.0,1,,0,52.5,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
138,-91.54404,18.32112,10.14,3,60.48,4,9.0,1,90.0,1,40.0,1,,0,51.0,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
139,-91.5135,18.21123,12.21,3,67.68,4,9.0,1,230.0,3,40.0,1,,0,54.7,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
140,-91.30214,18.26325,4.14,2,62.4,4,9.0,1,40.0,1,2.0,1,,0,50.2,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
141,-91.30887,18.38922,5.52,2,64.32,4,9.0,1,70.0,1,40.0,1,,0,49.2,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
142,-90.55929,19.83253,,0,,0,35.0,2,,0,,0,4.0,1,,0,71.6,1,,0,68.0,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
143,-91.04966,18.1873,3.27,2,27.82,3,9.0,1,430.0,3,230.0,2,,0,56.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
144,-91.0242,18.1481,11.85,3,40.99,4,9.0,1,40.0,1,2.0,1,,0,55.6,2,,0,,0,,0,1.696,3,0.0,1,,0,,0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
145,-91.88743,18.5538,,0,,0,52.0,2,,0,,0,2.0,1,,0,47.9,3,,0,47.5,3,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
146,-91.84436,18.50796,,0,,0,55.0,2,,0,,0,2.0,1,,0,53.2,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
147,-91.78525,18.49624,,0,,0,42.0,2,,0,,0,2.0,1,,0,58.3,2,,0,,0,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
148,-91.85875,18.61465,,0,,0,51.0,2,,0,,0,2.0,1,,0,70.6,1,,0,69.8,2,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
149,-106.3704,31.70936,1.0,1,28.7,3,9.0,1,175.0,2,60.0,1,,0,94.4,1,,0,,0,,0,0.0,1,1.651,3,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
150,-106.3323,31.64078,49.6,4,281.65,5,109.67,3,241960.0,5,241960.0,5,,0,,0,,0,,0,,0,0.0,1,6.781,4,,0,,0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,LOTICO
151,-106.2915,31.57044,6.42,3,62.18,4,30.4,2,24196.0,5,24196.0,5,,0,33.0,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
152,-106.11747,31.39817,42.9,4,164.15,4,41.8,2,24196.0,5,24196.0,5,,0,27.0,4,,0,,0,,0,0.0,1,1.602,3,,0,,0,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,LOTICO
153,-105.63465,26.95994,127.75,5,235.25,5,47.33,2,15531000.0,5,12997000.0,5,,0,9.0,5,,0,,0,,0,0.0,1,5.704,4,,0,,0,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,LOTICO
154,-107.9738,30.24881,1.0,1,14.35,2,16.72,1,148.0,2,2.0,1,,0,104.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
155,-107.43668,28.38869,1.0,1,9.0,1,9.0,1,52.0,1,2.0,1,,0,120.2,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
156,-105.31327,28.93573,1.0,1,18.48,2,13.8,1,2.0,1,2.0,1,,0,,0,120.1,3,,0,118.6,2,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
157,-105.31778,28.92951,1.0,1,25.2,3,13.29,1,2.0,1,2.0,1,,0,,0,111.1,2,,0,104.2,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
158,-106.0635,28.65974,9.2,3,43.83,4,18.4,1,4611.0,4,1789.0,5,,0,,0,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,,1.0,LOTICO
159,-106.06481,28.66067,27.42,3,82.75,4,29.25,2,24196.0,5,24196.0,5,,0,20.1,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,LOTICO
160,-106.06249,28.6603,35.5,4,308.5,5,74.75,2,24196.0,5,24196.0,5,,0,,0,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,0.0,0.0,1.0,0.0,0.0,,,1.0,LOTICO
161,-105.29129,28.96984,1.0,1,19.97,2,9.0,1,52.0,1,2.0,1,,0,,0,73.3,1,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
162,-105.27562,28.97921,4.44,2,16.64,2,9.0,1,31.0,1,10.0,1,,0,,0,50.4,2,40.3,3,35.1,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
163,-105.98519,28.71177,20.9,3,60.5,4,18.71,1,24196.0,5,24196.0,5,,0,53.9,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
164,-105.30391,28.87382,1.0,1,13.44,2,133.83,3,40.0,1,40.0,1,,0,,0,83.0,1,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
165,-105.30691,28.91117,1.0,1,20.16,3,19.33,1,2.0,1,2.0,1,,0,,0,114.0,2,,0,109.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
166,-105.30842,28.92445,1.0,1,10.92,2,19.75,1,2.0,1,2.0,1,,0,,0,108.8,1,86.1,1,83.0,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
167,-105.30365,28.96204,1.0,1,26.04,3,10.65,1,2.0,1,2.0,1,,0,,0,129.1,3,,0,126.5,3,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
168,-105.3012,28.9668,1.0,1,22.68,3,11.31,1,364.0,3,10.0,1,,0,,0,119.0,2,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
169,-105.27812,28.98241,1.0,1,17.47,2,9.0,1,31.0,1,2.0,1,,0,,0,50.1,2,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
170,-105.28213,28.9877,1.0,1,16.64,2,9.0,1,2.0,1,2.0,1,,0,98.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
171,-104.86591,29.55439,1.0,1,10.92,2,58.0,2,1523.0,4,52.0,1,,0,97.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
172,-104.47619,29.54503,1.0,1,11.76,2,104.0,3,2755.0,4,63.0,1,,0,97.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
173,-104.39498,29.55618,1.0,1,13.44,2,127.88,3,3448.0,4,187.0,2,,0,96.4,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
174,-104.37767,29.54219,1.0,1,9.0,1,113.5,3,4884.0,4,85.0,1,,0,97.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
175,-107.97746,30.40249,1.0,1,15.19,2,9.0,1,1439.0,4,201.0,2,,0,93.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
176,-104.95257,27.03243,1.0,1,9.0,1,9.0,1,1450.0,4,144.0,2,,0,101.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
177,-105.1714,27.7057,1.0,1,126.25,4,,0,120330.0,5,32550.0,5,,0,88.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,,0.0,0.0,,1.0,1.0,LOTICO
178,-105.62596,28.165,1.0,1,21.0,3,56.13,2,480.0,3,97.0,1,,0,102.7,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
179,-105.47205,28.26253,1.0,1,20.16,3,93.4,3,14136.0,5,8664.0,5,,0,69.7,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
180,-105.43816,28.42361,1.0,1,25.2,3,82.88,3,3654.0,4,459.0,2,,0,94.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
181,-100.67499,27.51147,1.0,1,9.0,1,11.47,1,9804.0,4,2.0,1,,0,,0,99.1,1,,0,85.7,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
182,-100.64442,27.49669,4.44,2,9.0,1,39.0,2,109.0,2,2.0,1,,0,,0,109.7,1,,0,98.2,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
183,-100.70438,27.48473,1.0,1,9.0,1,13.76,1,7270.0,4,256.0,2,,0,,0,105.8,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
184,-100.61208,27.44855,1.0,1,11.82,2,21.0,1,1421.0,4,98.0,1,,0,,0,98.4,1,,0,98.4,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
185,-100.69417,27.45079,1.0,1,18.57,2,21.3,1,24196.0,5,24196.0,5,,0,,0,85.9,1,,0,66.9,2,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
186,-100.6149,27.50921,5.04,2,9.0,1,25.0,1,1553.0,4,10.0,1,,0,,0,103.9,1,89.1,1,78.4,1,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
187,-101.02054,27.76779,1.0,1,19.14,2,12.1,1,1872.0,4,2.0,1,,0,114.8,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
188,-101.1227,27.84027,5.56,2,53.58,4,30.86,2,11199.0,5,142.0,2,,0,128.4,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
189,-101.12512,27.84842,1.0,1,27.46,3,9.0,1,2755.0,4,2.0,1,,0,120.8,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
190,-101.19206,27.89212,10.7,3,47.43,4,21.5,1,4280.0,4,100.0,1,,0,145.4,4,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,LOTICO
191,-101.41911,27.97685,1.0,1,23.18,3,14.6,1,1793.0,4,52.0,1,,0,125.8,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
192,-101.57022,27.96737,1.0,1,9.0,1,9.0,1,805.0,3,121.0,1,,0,86.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
193,-101.58122,27.96926,5.14,2,9.0,1,9.0,1,1266.0,4,120.0,1,,0,114.4,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
194,-100.94548,25.56572,20.5,3,110.58,4,40.67,2,24196.0,5,24196.0,5,,0,60.3,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
195,-100.98693,25.49958,8.0,3,55.43,4,9.0,1,24196.0,5,24196.0,5,,0,40.8,3,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
196,-100.98679,25.50166,7.94,3,34.83,3,9.0,1,24196.0,5,24196.0,5,,0,64.6,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
197,-100.95989,25.5244,45.1,4,168.15,4,46.75,2,24196.0,5,24196.0,5,,0,39.7,3,,0,,0,,0,1.182,2,0.0,1,,0,,0,3.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
198,-100.98609,25.50274,8.06,3,39.08,3,9.0,1,24196.0,5,24196.0,5,,0,54.6,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
199,-100.9586,25.53042,34.95,4,146.33,4,31.63,2,24196.0,5,24196.0,5,,0,32.6,3,,0,,0,,0,1.184,2,0.0,1,,0,,0,3.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
200,-100.40237,28.53229,1.0,1,13.57,2,9.0,1,3873.0,4,2.0,1,,0,96.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
201,-100.50545,28.67511,1.0,1,9.0,1,9.0,1,1585.0,4,86.0,1,,0,97.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
202,-100.50154,28.66191,1.0,1,11.87,2,22.13,1,1483.0,4,10.0,1,,0,94.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
203,-100.5111,28.70915,1.0,1,9.0,1,9.0,1,2909.0,4,73.0,1,,0,97.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
204,-100.68181,29.0716,1.0,1,9.0,1,9.0,1,749.0,3,85.0,1,,0,92.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
205,-100.87948,29.28122,1.0,1,9.0,1,9.0,1,3448.0,4,249.0,2,,0,83.4,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
206,-101.00435,29.36448,1.0,1,9.0,1,9.0,1,1430.0,4,20.0,1,,0,96.1,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
207,-101.06331,29.45219,1.0,1,9.0,1,9.0,1,187.0,2,2.0,1,,0,,0,86.7,1,89.2,1,90.4,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
208,-101.11588,29.45434,1.0,1,9.0,1,9.0,1,1408.0,4,10.0,1,,0,,0,92.3,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
209,-101.15818,29.4667,1.0,1,9.0,1,9.0,1,10.0,1,2.0,1,,0,,0,92.1,1,92.4,1,93.1,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
210,-101.25259,29.51944,1.0,1,9.0,1,9.0,1,41.0,1,2.0,1,,0,,0,88.6,1,96.6,1,91.4,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
211,-101.24739,29.57344,1.0,1,9.0,1,9.0,1,98.0,1,2.0,1,,0,,0,93.1,1,94.8,1,95.1,1,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
212,-101.30838,29.49842,1.0,1,10.87,2,20.73,1,2613.0,4,2.0,1,,0,,0,94.8,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
213,-101.30058,29.47494,1.0,1,9.0,1,71.1,2,2909.0,4,10.0,1,,0,,0,105.9,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
214,-101.27306,29.46176,1.0,1,9.0,1,9.0,1,183.0,2,10.0,1,,0,,0,103.1,1,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
215,-101.99227,26.78061,7.58,3,9.0,1,9.0,1,1172.0,4,86.0,1,,0,,0,68.7,2,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LENTICO
216,-102.00291,26.88327,7.92,3,9.0,1,9.0,1,1650.0,4,933.0,4,,0,,0,85.0,1,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LENTICO
217,-102.02923,26.91218,8.9,3,12.48,2,9.0,1,767.0,3,2.0,1,,0,,0,100.9,1,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
218,-102.07235,26.90826,5.84,2,9.0,1,9.0,1,216.0,3,2.0,1,,0,100.9,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
219,-102.13817,26.87806,7.08,3,9.0,1,9.0,1,504.0,3,2.0,1,,0,,0,71.8,1,,0,,0,,0,,0,0.0,1,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LENTICO
220,-103.81945,19.39268,1.0,1,9.0,1,9.0,1,20.0,1,2.0,1,,0,82.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
221,-103.81367,19.32752,1.0,1,138.0,4,4204.0,5,141360.0,5,26130.0,5,,0,101.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
222,-103.84142,19.30709,1.0,1,9.0,1,96.0,3,19863.0,5,1956.0,5,,0,99.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
223,-103.83638,19.19427,10.1,3,18.39,2,653.5,5,17230.0,5,3640.0,5,,0,100.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
224,-103.82355,19.16825,1.0,1,61.08,4,817.43,5,19560.0,5,1560.0,5,,0,74.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
225,-103.76331,19.20653,1.0,1,9.0,1,9.0,1,24196.0,5,19863.0,5,,0,94.6,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
226,-103.73276,19.23628,1.0,1,9.0,1,9.0,1,24196.0,5,7701.0,5,,0,99.9,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
227,-103.72225,19.25769,5.9,2,14.35,2,9.0,1,24196.0,5,24196.0,5,,0,96.9,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
228,-103.69386,19.19417,1.0,1,22.57,3,36.6,2,3654.0,4,86.0,1,,0,97.9,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,LOTICO
229,-103.50256,19.16461,12.8,3,71.18,4,772.0,5,24196.0,5,11199.0,5,,0,102.3,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
230,-103.50424,18.95295,13.2,3,82.5,4,948.5,5,24196.0,5,15531.0,5,,0,102.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
231,-103.63775,18.87958,1.0,1,20.7,3,62.0,2,3873.0,4,1291.0,5,,0,103.8,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
232,-103.65246,19.40773,1.0,1,15.19,2,9.0,1,2.0,1,2.0,1,,0,55.7,2,,0,,0,,0,0.0,1,0.0,1,,0,,0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,LOTICO
233,-103.67206,19.4057,1.0,1,13.5,2,16.33,1,7270.0,4,3255.0,5,,0,92.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
234,-103.62505,18.83518,1.0,1,217.15,5,2766.0,5,46110.0,5,34480.0,5,,0,94.0,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,LOTICO
235,-103.58024,19.40362,9.8,3,9.0,1,1058.0,5,3180.0,4,120.0,1,,0,100.5,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,LOTICO
236,-103.58248,19.40441,1.0,1,11.82,2,998.6,5,4950.0,4,108.0,1,,0,100.2,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,LOTICO
237,-103.61676,19.42499,1.0,1,9.0,1,14.53,1,2247.0,4,959.0,4,,0,87.7,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,LOTICO
238,-103.73711,18.68668,1.0,1,9.0,1,182.2,4,12100.0,5,3880.0,5,,0,70.7,1,,0,,0,,0,0.0,1,0.0,1,,0,,0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,COSTERO
239,-103.74891,18.70275,,0,,0,81.2,3,,0,,0,1722.0,5,,0,38.5,3,,0,,0,,0,,0,,0,0.0,1,3.0,,,1.0,,,0.0,1.0,1.0,COSTERO
240,-103.80032,18.74973,,0,,0,16.2,1,,0,,0,2.0,1,,0,90.8,1,,0,72.1,1,,0,,0,,0,0.0,1,1.0,,,1.0,,,1.0,1.0,1.0,COSTERO
241,-103.7732,18.81111,6.14,3,19.04,2,27.3,2,2613.0,4,158.0,2,,0,,0,142.0,4,,0,,0,,0,,0,0.0,1,0.0,1,2.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,LENTICO
242,-103.77939,18.91745,9.86,3,69.75,4,46.4,2,1220.0,4,410.0,2,,0,,0,136.6,4,,0,,0,,0,,0,0.0,1,0.0,1,3.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,LENTICO
